Cod,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
24693,2023,7,ELEGIVEL,Não avaliado,202232261114327,CE RAUL VIDAL
24694,2023,9,ELEGIVEL,Dep.neste ano,202331850922663,CE CONSELHEIRO MACEDO SOARES
24695,2023,6,PRE-INSCRITO,Transferido,202331850912196,CE CONSELHEIRO MACEDO SOARES
24696,2023,3,ELEGIVEL,Não avaliado,202032240537676,CIEP 448 RUY FRAZAO SOARES
24697,2023,6,ELEGIVEL,Não avaliado,202315930389010,CIEP 448 RUY FRAZAO SOARES
24698,2023,6,ELEGIVEL,Não avaliado,202315930385001,CIEP 448 RUY FRAZAO SOARES
24699,2023,6,ELEGIVEL,Não avaliado,202331940832906,CE BALTAZAR BERNARDINO
24700,2023,1,ELEGIVEL,Não avaliado,202331940840331,CE BALTAZAR BERNARDINO
24701,2023,6,ELEGIVEL,Não avaliado,202331940837703,CE BALTAZAR BERNARDINO
24702,2023,2,ELEGIVEL,Aprovado,201731870766519,CE CIZINIO SOARES PINTO
24703,2023,1,ELEGIVEL,Não avaliado,201915930297545,CE ALMIRANTE TAMANDARE
24704,2023,7,ELEGIVEL,Não avaliado,202231930460333,CE ALMIRANTE TAMANDARE
24705,2023,6,ELEGIVEL,Dep.neste ano,202332150663817,CE MANUEL DE ABREU
24706,2023,8,CONCLUIDA,Reprovado,202132150611997,CE MANUEL DE ABREU
24707,2023,7,ELEGIVEL,Aprovado,202332170301810,EE MENEZES VIEIRA
24708,2023,3,VALOR DEPOSITADO,Aprovado,201732150499278,CE MANUEL DE ABREU
24709,2023,7,ELEGIVEL,Reprovado,202131890515276,CE MACHADO DE ASSIS
24710,2023,6,PRE-INSCRITO,Transferido,202331890553910,CE MACHADO DE ASSIS
24711,2023,6,ELEGIVEL,Aprovado,202332100453193,CE MACHADO DE ASSIS
24712,2023,9,ELEGIVEL,Aprovado,202032100393256,CE HILARIO RIBEIRO
24713,2023,6,ELEGIVEL,Reprovado,202332000497458,CE DOUTOR LUCIANO PESTRE
24714,2023,3,ELEGIVEL,Aprovado,202132000476245,CE DOUTOR LUCIANO PESTRE
24715,2023,6,INSCRICAO PARCIAL,Não avaliado,202332140705479,CE LEOPOLDO FROES
24716,2023,9,ELEGIVEL,Não avaliado,202032230528310,CE LEOPOLDO FROES
24717,2023,6,ELEGIVEL,Não avaliado,202332140706440,CE LEOPOLDO FROES
24718,2023,6,ELEGIVEL,Aprovado,202332230568101,CE PINTO LIMA
24719,2023,2,ELEGIVEL,Não avaliado,201916170128217,CIEP 307 DJANIRA
24720,2023,6,ELEGIVEL,Não avaliado,202316170189469,CIEP 307 DJANIRA
24721,2023,1,ELEGIVEL,Não avaliado,201916170115824,CIEP 307 DJANIRA
24722,2023,3,ELEGIVEL,Não avaliado,201332420862358,CE PAULO ASSIS RIBEIRO
24723,2023,1,ELEGIVEL,Não avaliado,200931900074692,CE PAULO ASSIS RIBEIRO
24724,2023,7,ELEGIVEL,Não avaliado,202217820466196,CIEP 450 DI CAVALCANTI
24725,2023,7,ELEGIVEL,Não avaliado,202231870941888,CIEP 450 DI CAVALCANTI
24726,2023,6,ELEGIVEL,Não avaliado,202317820485464,CIEP 450 DI CAVALCANTI
24727,2023,1,ELEGIVEL,Não avaliado,202332261135721,CE RAUL VIDAL
24728,2023,3,ELEGIVEL,Aprovado,202131850862889,CE CONSELHEIRO MACEDO SOARES
24729,2023,1,ELEGIVEL,Não avaliado,201815930283432,CIEP 448 RUY FRAZAO SOARES
24730,2023,7,ELEGIVEL,Não avaliado,202115930350009,CIEP 448 RUY FRAZAO SOARES
24731,2023,7,ELEGIVEL,Não avaliado,202115930351919,CIEP 448 RUY FRAZAO SOARES
24732,2023,9,ELEGIVEL,Não avaliado,202015930339910,CIEP 448 RUY FRAZAO SOARES
24733,2023,6,ELEGIVEL,Não avaliado,202331940831853,CE BALTAZAR BERNARDINO
24734,2023,8,ELEGIVEL,Não avaliado,202017820438874,CE BALTAZAR BERNARDINO
24735,2023,1,ELEGIVEL,Transferido,201932160472642,CE CIZINIO SOARES PINTO
24736,2023,8,PRE-INSCRITO,Dep.neste ano,202131960589303,CE CIZINIO SOARES PINTO
24737,2023,1,ELEGIVEL,Abandonou,201731900436104,CE CIZINIO SOARES PINTO
24738,2023,8,ELEGIVEL,Não avaliado,202131930446105,CE ALMIRANTE TAMANDARE
24739,2023,6,VALOR DEPOSITADO,Aprovado,202332150646310,CE MANUEL DE ABREU
24740,2023,9,EMAIL NAO CONFIRMADO,Aprovado,202132150615127,CE MANUEL DE ABREU
24741,2023,7,ELEGIVEL,Aprovado,202232170294780,EE MENEZES VIEIRA
24742,2023,8,ELEGIVEL,Não avaliado,202116170158536,CIEP 307 DJANIRA
24743,2023,1,ELEGIVEL,Não avaliado,201717810075476,CE PAULO ASSIS RIBEIRO
24744,2023,1,ELEGIVEL,Não avaliado,202231910550515,CE PAULO ASSIS RIBEIRO
24745,2023,1,ELEGIVEL,Não avaliado,202331910561440,CE PAULO ASSIS RIBEIRO
24746,2023,6,ELEGIVEL,Aprovado,202329960283906,CE PINTO LIMA
24747,2023,6,ELEGIVEL,Reprovado,202332010424348,EE DOUTOR MEMORIA
24748,2023,6,ELEGIVEL,Aprovado,202332010429145,EE DOUTOR MEMORIA
24749,2023,8,ELEGIVEL,Reprovado,202031890498782,EE DOUTOR MEMORIA
24750,2023,8,ELEGIVEL,Dep.neste ano,202132010412126,EE DOUTOR MEMORIA
24751,2023,9,INSCRICAO PARCIAL,Dep.neste ano,202032010404720,EE DOUTOR MEMORIA
24752,2023,6,ELEGIVEL,Reprovado,202332010427525,EE DOUTOR MEMORIA
24753,2023,6,ELEGIVEL,Dep.neste ano,202332010425662,EE DOUTOR MEMORIA
24754,2023,9,ELEGIVEL,Dep.neste ano,202032290340868,CE ZULEIKA RAPOSO VALLADARES
24755,2023,1,ELEGIVEL,Reprovado,202231831020629,CE ZULEIKA RAPOSO VALLADARES
24756,2023,1,ELEGIVEL,Dep.neste ano,201932140609995,CE ZULEIKA RAPOSO VALLADARES
24757,2023,1,ELEGIVEL,Aprovado,201917820418328,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
24758,2023,2,PRE-INSCRITO,Dep.neste ano,202217730124059,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
24759,2023,3,VALOR DEPOSITADO,Aprovado,202131840354260,CE BRIGADEIRO CASTRIOTO
24760,2023,1,VALOR DEPOSITADO,Aprovado,201929670398320,CE BRIGADEIRO CASTRIOTO
24761,2023,6,CONCLUIDA,Não avaliado,202332261130510,CE RAUL VIDAL
24762,2023,6,ELEGIVEL,Não avaliado,202331970359710,CE CONSELHEIRO JOSINO
24763,2023,6,ELEGIVEL,Não avaliado,202331970361456,CE CONSELHEIRO JOSINO
24764,2023,6,ELEGIVEL,Não avaliado,202332300589986,CE CONSELHEIRO JOSINO
24765,2023,6,ELEGIVEL,Não avaliado,202331970359125,CE CONSELHEIRO JOSINO
24766,2023,9,ELEGIVEL,Não avaliado,202331970363580,CE CONSELHEIRO JOSINO
24767,2023,2,ELEGIVEL,Não avaliado,202131930451885,CE ALMIRANTE TAMANDARE
24768,2023,2,ELEGIVEL,Não avaliado,202031930426450,CE ALMIRANTE TAMANDARE
24769,2023,1,ELEGIVEL,Aprovado,201632150472853,CE MANUEL DE ABREU
24770,2023,1,VALOR DEPOSITADO,Aprovado,201932270117210,CE MANUEL DE ABREU
24771,2023,8,ELEGIVEL,Não avaliado,202131870910846,CE JOAQUIM TAVORA
24772,2023,2,ELEGIVEL,Reprovado,201013240036535,CE MANUEL DE ABREU
24773,2023,8,ELEGIVEL,Aprovado,202032160476212,CE MARIA PEREIRA DAS NEVES
24774,2023,6,ELEGIVEL,Aprovado,202332160513710,CE MARIA PEREIRA DAS NEVES
24775,2023,8,ELEGIVEL,Não avaliado,202232090306839,CE FERNANDO MAGALHAES
24776,2023,1,PRE-INSCRITO,Não avaliado,201932090262733,CE FERNANDO MAGALHAES
24777,2023,1,INSCRICAO PARCIAL,Não avaliado,201932090265831,CE FERNANDO MAGALHAES
24778,2023,2,INSCRICAO PARCIAL,Não avaliado,202131881563689,LICEU NILO PECANHA
24779,2023,2,PRE-INSCRITO,Não avaliado,201832230505106,LICEU NILO PECANHA
24780,2023,6,ELEGIVEL,Aprovado,202332000499159,CE DOUTOR LUCIANO PESTRE
24781,2023,6,ELEGIVEL,Reprovado,202332000499663,CE DOUTOR LUCIANO PESTRE
24782,2023,7,ELEGIVEL,Dep.neste ano,202232000486018,CE DOUTOR LUCIANO PESTRE
24783,2023,6,PRE-INSCRITO,Não avaliado,202332270156041,EE SAO DOMINGOS SAVIO
24784,2023,1,PRE-INSCRITO,Aprovado,201932300505017,IE PROFESSOR ISMAEL COUTINHO
24785,2023,1,ELEGIVEL,Não avaliado,201932170251592,LICEU NILO PECANHA
24786,2023,3,ELEGIVEL,Não avaliado,202031870881165,CE DAVID CAPISTRANO
24787,2023,3,ELEGIVEL,Não avaliado,202119340634915,CE DAVID CAPISTRANO
24788,2023,9,ELEGIVEL,Não avaliado,202132270133561,EE SAO DOMINGOS SAVIO
24789,2023,8,ELEGIVEL,Não avaliado,202132270132591,EE SAO DOMINGOS SAVIO
24790,2023,6,ELEGIVEL,Não avaliado,202332150662764,CE LEOPOLDO FROES
24791,2023,6,ELEGIVEL,Não avaliado,202332140697001,CE LEOPOLDO FROES
24792,2023,6,ELEGIVEL,Não avaliado,202332140715431,CE LEOPOLDO FROES
24793,2023,6,ELEGIVEL,Aprovado,202332290362186,CE ZULEIKA RAPOSO VALLADARES
24794,2023,2,ELEGIVEL,Não avaliado,201817810082304,CIEP 251 DONA MARIA PORTUGAL
24795,2023,2,ELEGIVEL,Não avaliado,202129960256132,CIEP 251 DONA MARIA PORTUGAL
24796,2023,3,ELEGIVEL,Não avaliado,201819340548457,CIEP 251 DONA MARIA PORTUGAL
24797,2023,6,ELEGIVEL,Aprovado,202331850916698,CE CONSELHEIRO MACEDO SOARES
24798,2023,6,ELEGIVEL,Transferido,202331850912943,CE CONSELHEIRO MACEDO SOARES
24799,2023,8,ELEGIVEL,Aprovado,202131850869891,CE CONSELHEIRO MACEDO SOARES
24802,2023,1,ELEGIVEL,Não avaliado,202331940831349,CE DAVID CAPISTRANO
24803,2023,3,PRE-INSCRITO,Não avaliado,202119340617905,CE DAVID CAPISTRANO
24804,2023,7,PRE-INSCRITO,Aprovado,202232050444343,CE EMBAIXADOR RAUL FERNANDES
24805,2023,6,ELEGIVEL,Reprovado,202331890549701,CE EMBAIXADOR RAUL FERNANDES
24806,2023,6,PRE-INSCRITO,Aprovado,202331890554975,CE MACHADO DE ASSIS
24807,2023,8,EMAIL NAO CONFIRMADO,Aprovado,202131890510398,CE MACHADO DE ASSIS
24808,2023,3,ELEGIVEL,Abandonou,201532260770781,IE PROFESSOR ISMAEL COUTINHO
24809,2023,6,ELEGIVEL,Aprovado,202332300599868,IE PROFESSOR ISMAEL COUTINHO
24810,2023,1,ELEGIVEL,Não avaliado,202219340650763,CE DAVID CAPISTRANO
24811,2023,2,PRE-INSCRITO,Não avaliado,202219340647703,CE DAVID CAPISTRANO
24812,2023,1,ELEGIVEL,Não avaliado,202319340664523,CE DAVID CAPISTRANO
24813,2023,6,ELEGIVEL,Não avaliado,202332130439296,CE JOSE BONIFACIO
24814,2023,1,ELEGIVEL,Não avaliado,201816170108643,CIEP 307 DJANIRA
24815,2023,8,ELEGIVEL,Não avaliado,202016170144342,CIEP 307 DJANIRA
24816,2023,9,ELEGIVEL,Não avaliado,201915930305319,CIEP 307 DJANIRA
24817,2023,1,ELEGIVEL,Não avaliado,201832140585208,CE PAULO ASSIS RIBEIRO
24818,2023,6,ELEGIVEL,Reprovado,202332010429730,EE DOUTOR MEMORIA
24819,2023,6,ELEGIVEL,Reprovado,202332010424771,EE DOUTOR MEMORIA
24820,2023,8,ELEGIVEL,Aprovado,202031850847761,CE ZULEIKA RAPOSO VALLADARES
24821,2023,3,ELEGIVEL,Aprovado,201732290313241,CE ZULEIKA RAPOSO VALLADARES
24822,2023,6,ELEGIVEL,Aprovado,202332290363905,CE ZULEIKA RAPOSO VALLADARES
24823,2023,8,ELEGIVEL,Aprovado,202131850859901,CE CONSELHEIRO MACEDO SOARES
24824,2023,3,ELEGIVEL,Não avaliado,202132261067510,CE RAUL VIDAL
24825,2023,6,ELEGIVEL,Não avaliado,202331850910819,CE RAUL VIDAL
24826,2023,3,INSCRICAO PARCIAL,Não avaliado,201731970294864,CE CONSELHEIRO JOSINO
24827,2023,6,ELEGIVEL,Não avaliado,202331970358821,CE CONSELHEIRO JOSINO
24828,2023,7,ELEGIVEL,Não avaliado,202231850897727,CE CONSELHEIRO JOSINO
24829,2023,6,CONCLUIDA,Não avaliado,202331870961532,CE JOAQUIM TAVORA
24830,2023,6,ELEGIVEL,Não avaliado,202331870958663,CE JOAQUIM TAVORA
24831,2023,2,VALOR DEPOSITADO,Aprovado,201832160443654,CE MARIA PEREIRA DAS NEVES
24832,2023,7,ELEGIVEL,Não avaliado,202232090304976,CE FERNANDO MAGALHAES
24833,2023,7,ELEGIVEL,Não avaliado,202232090302094,CE FERNANDO MAGALHAES
24834,2023,6,ELEGIVEL,Não avaliado,202332090309826,CE FERNANDO MAGALHAES
24835,2023,6,ELEGIVEL,Não avaliado,202332100449838,CE FERNANDO MAGALHAES
24836,2023,6,ELEGIVEL,Não avaliado,202332090311138,CE FERNANDO MAGALHAES
24837,2023,3,ELEGIVEL,Não avaliado,202331881722607,LICEU NILO PECANHA
24838,2023,2,ELEGIVEL,Não avaliado,201932300519239,LICEU NILO PECANHA
24839,2023,3,ELEGIVEL,Não avaliado,202132140666421,LICEU NILO PECANHA
24840,2023,6,ELEGIVEL,Aprovado,202332300592421,IE PROFESSOR ISMAEL COUTINHO
24841,2023,6,ELEGIVEL,Aprovado,202332300587770,IE PROFESSOR ISMAEL COUTINHO
24842,2023,2,PRE-INSCRITO,Não avaliado,202219340639794,CE DAVID CAPISTRANO
24843,2023,3,ELEGIVEL,Não avaliado,202219340652979,CE DAVID CAPISTRANO
24844,2023,1,ELEGIVEL,Não avaliado,202331881721635,LICEU NILO PECANHA
24845,2023,9,ELEGIVEL,Não avaliado,202032270127948,EE SAO DOMINGOS SAVIO
24846,2023,9,EMAIL NAO CONFIRMADO,Não avaliado,202032270123365,EE SAO DOMINGOS SAVIO
24847,2023,7,ELEGIVEL,Não avaliado,202232140671667,CE LEOPOLDO FROES
24848,2023,7,ELEGIVEL,Não avaliado,202332140712769,CE LEOPOLDO FROES
24849,2023,9,ELEGIVEL,Não avaliado,202217820474962,CE LEOPOLDO FROES
24850,2023,6,ELEGIVEL,Não avaliado,202332140697190,CE LEOPOLDO FROES
24851,2023,3,INSCRICAO PARCIAL,Não avaliado,202231881643840,LICEU NILO PECANHA
24852,2023,6,ELEGIVEL,Aprovado,202332230563576,CE PINTO LIMA
24853,2023,6,ELEGIVEL,Aprovado,202332230572648,CE PINTO LIMA
24854,2023,1,ELEGIVEL,Não avaliado,202031870893252,CE JOAQUIM TAVORA
24855,2023,6,ELEGIVEL,Não avaliado,202332150661520,CE JOAQUIM TAVORA
24856,2023,1,ELEGIVEL,Não avaliado,201731970298347,CIEP 251 DONA MARIA PORTUGAL
24857,2023,6,ELEGIVEL,Não avaliado,202331900527304,CE MULLULO DA VEIGA
24860,2023,1,ELEGIVEL,Não avaliado,201632140527221,CE CONSELHEIRO JOSINO
24861,2023,2,ELEGIVEL,Não avaliado,201831970308993,CE CONSELHEIRO JOSINO
24862,2023,7,ELEGIVEL,Não avaliado,202231970350954,CE CONSELHEIRO JOSINO
24863,2023,1,ELEGIVEL,Não avaliado,202331831024264,CE AURELINO LEAL
24864,2023,2,ELEGIVEL,Aprovado,201832150539217,CE MANUEL DE ABREU
24865,2023,3,ELEGIVEL,Aprovado,201732150499197,CE MANUEL DE ABREU
24866,2023,6,ELEGIVEL,Reprovado,202332261144125,CE MANUEL DE ABREU
24867,2023,8,INSCRICAO PARCIAL,Aprovado,202132150608503,CE MANUEL DE ABREU
24868,2023,8,ELEGIVEL,Não avaliado,202131900508730,CE MULLULO DA VEIGA
24869,2023,8,ELEGIVEL,Não avaliado,202031870877310,CE JOAQUIM TAVORA
24870,2023,6,ELEGIVEL,Não avaliado,202332090313777,CE FERNANDO MAGALHAES
24871,2023,6,ELEGIVEL,Não avaliado,202332090311561,CE FERNANDO MAGALHAES
24872,2023,9,ELEGIVEL,Não avaliado,202132090296373,CE FERNANDO MAGALHAES
24873,2023,1,ELEGIVEL,Não avaliado,202331881681668,LICEU NILO PECANHA
24874,2023,3,PRE-INSCRITO,Não avaliado,202231881652246,LICEU NILO PECANHA
24875,2023,1,PRE-INSCRITO,Aprovado,202332300587851,IE PROFESSOR ISMAEL COUTINHO
24876,2023,8,INSCRICAO PARCIAL,Não avaliado,202132140653875,CE LEOPOLDO FROES
24877,2023,8,ELEGIVEL,Não avaliado,202232140687822,CE LEOPOLDO FROES
24878,2023,6,ELEGIVEL,Não avaliado,202332270155231,CE LEOPOLDO FROES
24879,2023,7,ELEGIVEL,Não avaliado,202232140679722,CE LEOPOLDO FROES
24880,2023,3,CONCLUIDA,Não avaliado,201732140539633,CE LEOPOLDO FROES
24881,2023,8,ELEGIVEL,Não avaliado,202232140687237,CE LEOPOLDO FROES
24882,2023,2,ELEGIVEL,Não avaliado,202219340640881,CE DAVID CAPISTRANO
24883,2023,8,ELEGIVEL,Não avaliado,202132270134886,EE SAO DOMINGOS SAVIO
24884,2023,6,ELEGIVEL,Não avaliado,202332140696623,CE LEOPOLDO FROES
24885,2023,8,CONCLUIDA,Não avaliado,202232140681387,CE LEOPOLDO FROES
24886,2023,6,ELEGIVEL,Não avaliado,202332140715008,CE LEOPOLDO FROES
24887,2023,8,ELEGIVEL,Não avaliado,202032140637946,CE LEOPOLDO FROES
24888,2023,6,ELEGIVEL,Dep.neste ano,202332170299810,EE MENEZES VIEIRA
24889,2023,9,ELEGIVEL,Aprovado,202032170263010,EE MENEZES VIEIRA
24890,2023,9,ELEGIVEL,Dep.neste ano,202332170307676,EE MENEZES VIEIRA
24891,2023,3,ELEGIVEL,Aprovado,202132100415809,CE HILARIO RIBEIRO
24892,2023,6,ELEGIVEL,Reprovado,202232150632291,CE MANUEL DE ABREU
24893,2023,9,ELEGIVEL,Aprovado,202031890494876,CE MACHADO DE ASSIS
24894,2023,6,PRE-INSCRITO,Aprovado,202331890549890,CE MACHADO DE ASSIS
24895,2023,1,ELEGIVEL,Aprovado,201931890482934,CE MACHADO DE ASSIS
24896,2023,6,CONCLUIDA,Dep.neste ano,202332150646564,CE MANUEL DE ABREU
24897,2023,1,ELEGIVEL,Não avaliado,202319340666739,CE DAVID CAPISTRANO
24898,2023,6,ELEGIVEL,Reprovado,202331890550554,CE MACHADO DE ASSIS
24899,2023,6,ELEGIVEL,Aprovado,202332300602087,IE PROFESSOR ISMAEL COUTINHO
24900,2023,1,CONCLUIDA,Não avaliado,202319340658981,CE DAVID CAPISTRANO
24901,2023,2,ELEGIVEL,Não avaliado,201932300518852,LICEU NILO PECANHA
24902,2023,2,ELEGIVEL,Não avaliado,202231881623910,LICEU NILO PECANHA
24903,2023,2,CONCLUIDA,Não avaliado,201832270105133,LICEU NILO PECANHA
24904,2023,6,ELEGIVEL,Não avaliado,202332261143587,CE RAUL VIDAL
24905,2023,6,ELEGIVEL,Reprovado,202332010427797,EE DOUTOR MEMORIA
24906,2023,8,ELEGIVEL,Aprovado,202132010414684,EE DOUTOR MEMORIA
24907,2023,6,EMAIL NAO CONFIRMADO,Não avaliado,202332140694681,CE LEOPOLDO FROES
24908,2023,6,ELEGIVEL,Aprovado,202332230564386,CE PINTO LIMA
24909,2023,6,ELEGIVEL,Não avaliado,202331870953785,CE JOAQUIM TAVORA
24910,2023,1,ELEGIVEL,Aprovado,201932290332166,CE ZULEIKA RAPOSO VALLADARES
24911,2023,1,ELEGIVEL,Reprovado,202331850925840,CE CONSELHEIRO MACEDO SOARES
24912,2023,8,INSCRICAO PARCIAL,Não avaliado,202232270146511,CE BALTAZAR BERNARDINO
24913,2023,3,ELEGIVEL,Não avaliado,202129971088910,CE BALTAZAR BERNARDINO
24914,2023,6,ELEGIVEL,Não avaliado,202331940831187,CE BALTAZAR BERNARDINO
24915,2023,6,ELEGIVEL,Não avaliado,202331940840844,CE BALTAZAR BERNARDINO
24916,2023,9,ELEGIVEL,Aprovado,202031960565904,CE CIZINIO SOARES PINTO
24917,2023,6,ELEGIVEL,Não avaliado,202331970362266,CE CONSELHEIRO JOSINO
24918,2023,1,ELEGIVEL,Não avaliado,201932140598772,CE ALMIRANTE TAMANDARE
24919,2023,9,PRE-INSCRITO,Dep.neste ano,202032300547291,CE MANUEL DE ABREU
24920,2023,6,ELEGIVEL,Não avaliado,202331900528114,CE MULLULO DA VEIGA
24921,2023,8,ELEGIVEL,Não avaliado,202231900519410,CE MULLULO DA VEIGA
24922,2023,6,ELEGIVEL,Não avaliado,202331900531336,CE MULLULO DA VEIGA
24923,2023,2,ELEGIVEL,Aprovado,202232100443906,CE HILARIO RIBEIRO
24924,2023,6,ELEGIVEL,Não avaliado,202332150659119,CE JOAQUIM TAVORA
24925,2023,6,ELEGIVEL,Aprovado,202332160517287,CE MARIA PEREIRA DAS NEVES
24926,2023,8,ELEGIVEL,Não avaliado,202132090294087,CE FERNANDO MAGALHAES
24927,2023,1,ELEGIVEL,Não avaliado,202132160494780,LICEU NILO PECANHA
24928,2023,3,ELEGIVEL,Não avaliado,202119340626300,CE DAVID CAPISTRANO
24929,2023,1,INSCRICAO PARCIAL,Aprovado,201932260960126,IE PROFESSOR ISMAEL COUTINHO
24930,2023,1,ELEGIVEL,Não avaliado,202301230773410,LICEU NILO PECANHA
24931,2023,1,ELEGIVEL,Não avaliado,202219340653002,CE DAVID CAPISTRANO
24932,2023,2,ELEGIVEL,Não avaliado,202131881575695,LICEU NILO PECANHA
24933,2023,8,ELEGIVEL,Não avaliado,202232270147755,EE SAO DOMINGOS SAVIO
24934,2023,6,ELEGIVEL,Não avaliado,202332270156203,EE SAO DOMINGOS SAVIO
24935,2023,6,ELEGIVEL,Não avaliado,202332150667480,EE SAO DOMINGOS SAVIO
24936,2023,6,ELEGIVEL,Não avaliado,202332270148618,EE SAO DOMINGOS SAVIO
24937,2023,9,CONCLUIDA,Não avaliado,202032010406855,CE LEOPOLDO FROES
24938,2023,6,ELEGIVEL,Não avaliado,202332140694094,CE LEOPOLDO FROES
24939,2023,6,ELEGIVEL,Não avaliado,202332140706793,CE LEOPOLDO FROES
24940,2023,6,ELEGIVEL,Reprovado,202332230573296,CE PINTO LIMA
24941,2023,9,ELEGIVEL,Não avaliado,202031900497546,CE MULLULO DA VEIGA
24942,2023,6,ELEGIVEL,Não avaliado,202331900527495,CE MULLULO DA VEIGA
24943,2023,6,ELEGIVEL,Não avaliado,202331900527819,CE MULLULO DA VEIGA
24944,2023,3,CONCLUIDA,Aprovado,202117730120170,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
24945,2023,1,ELEGIVEL,Não avaliado,201832260905641,CE RAUL VIDAL
24946,2023,3,ELEGIVEL,Não avaliado,201632160416719,CE RAUL VIDAL
24947,2023,6,ELEGIVEL,Não avaliado,202332261146251,CE RAUL VIDAL
24948,2023,6,ELEGIVEL,Não avaliado,202332261152063,CE RAUL VIDAL
24949,2023,3,ELEGIVEL,Não avaliado,201632300367529,CE AURELINO LEAL
24950,2023,1,ELEGIVEL,Aprovado,201932150556381,CE MANUEL DE ABREU
24951,2023,6,ELEGIVEL,Transferido,202332150652025,CE MANUEL DE ABREU
24952,2023,6,EMAIL NAO CONFIRMADO,Aprovado,202332150658910,CE MANUEL DE ABREU
24953,2023,2,ELEGIVEL,Não avaliado,202231900517965,CE MULLULO DA VEIGA
24954,2023,6,ELEGIVEL,Não avaliado,202331900529511,CE MULLULO DA VEIGA
24955,2023,3,ELEGIVEL,Não avaliado,201931881408549,CE MULLULO DA VEIGA
24956,2023,6,ELEGIVEL,Não avaliado,202332300599353,CE JOAQUIM TAVORA
24957,2023,1,ELEGIVEL,Não avaliado,202131870917425,CE JOAQUIM TAVORA
24958,2023,8,ELEGIVEL,Reprovado,202229640801012,CE MARIA PEREIRA DAS NEVES
24959,2023,6,ELEGIVEL,Aprovado,202332160512481,CE MARIA PEREIRA DAS NEVES
24960,2023,6,ELEGIVEL,Aprovado,202332160516477,CE MARIA PEREIRA DAS NEVES
24961,2023,2,ELEGIVEL,Não avaliado,201832090255048,CE FERNANDO MAGALHAES
24962,2023,2,PRE-INSCRITO,Aprovado,202231860517110,CE GUILHERME BRIGGS
24963,2023,2,ELEGIVEL,Não avaliado,202231881625192,LICEU NILO PECANHA
24964,2023,1,PRE-INSCRITO,Não avaliado,202331881696851,LICEU NILO PECANHA
24965,2023,9,ELEGIVEL,Dep.neste ano,202332300604373,IE PROFESSOR ISMAEL COUTINHO
24966,2023,6,ELEGIVEL,Aprovado,202332150648265,IE PROFESSOR ISMAEL COUTINHO
24967,2023,6,ELEGIVEL,Não avaliado,202332270150000,CE LEOPOLDO FROES
24968,2023,1,ELEGIVEL,Não avaliado,202319340667468,CE DAVID CAPISTRANO
24969,2023,1,ELEGIVEL,Não avaliado,202331890546360,CE DAVID CAPISTRANO
24970,2023,2,ELEGIVEL,Não avaliado,201732170222875,LICEU NILO PECANHA
24971,2023,1,ELEGIVEL,Não avaliado,201831870787830,LICEU NILO PECANHA
24972,2023,9,ELEGIVEL,Não avaliado,202032270128677,EE SAO DOMINGOS SAVIO
24973,2023,6,ELEGIVEL,Não avaliado,202332270150272,EE SAO DOMINGOS SAVIO
24974,2023,6,ELEGIVEL,Não avaliado,202332140697867,CE LEOPOLDO FROES
24975,2023,1,ELEGIVEL,Não avaliado,202131960590743,CE LEOPOLDO FROES
24976,2023,6,ELEGIVEL,Aprovado,202331960613320,CE CIZINIO SOARES PINTO
24977,2023,3,ELEGIVEL,Aprovado,202132240545410,CE CIZINIO SOARES PINTO
24978,2023,1,ELEGIVEL,Dep.neste ano,202331960616508,CE CIZINIO SOARES PINTO
24979,2023,6,ELEGIVEL,Não avaliado,200917750006314,CE CONSELHEIRO JOSINO
24980,2023,8,ELEGIVEL,Não avaliado,202231930472854,CE ALMIRANTE TAMANDARE
24981,2023,3,ELEGIVEL,Não avaliado,202231890533221,CE ALMIRANTE TAMANDARE
24982,2023,6,ELEGIVEL,Não avaliado,202331930479677,CE ALMIRANTE TAMANDARE
24983,2023,6,ELEGIVEL,Aprovado,202332170306191,EE MENEZES VIEIRA
24984,2023,8,ELEGIVEL,Aprovado,202131890513494,CE HILARIO RIBEIRO
24985,2023,6,ELEGIVEL,Aprovado,202332100447894,CE HILARIO RIBEIRO
24986,2023,2,INSCRICAO PARCIAL,Aprovado,201832030136522,CE MANUEL DE ABREU
24987,2023,6,PRE-INSCRITO,Aprovado,202332150656284,CE MANUEL DE ABREU
24988,2023,2,ELEGIVEL,Reprovado,201732010372631,CE MACHADO DE ASSIS
24989,2023,6,CONCLUIDA,Aprovado,202331890554037,CE MACHADO DE ASSIS
24990,2023,6,ELEGIVEL,Reprovado,202331890548223,CE MACHADO DE ASSIS
24991,2023,1,PRE-INSCRITO,Aprovado,201931890480648,CE MACHADO DE ASSIS
24992,2023,9,ELEGIVEL,Dep.neste ano,201931890468001,CE MACHADO DE ASSIS
24993,2023,3,ELEGIVEL,Aprovado,202231860517366,CE GUILHERME BRIGGS
24994,2023,6,ELEGIVEL,Aprovado,202332100445255,CE HILARIO RIBEIRO
